Distance,x,y,Curvature
2.1670999999999965,2.1670999999999965,0.0,0.0
2.1837699999999964,2.1837699999999964,0.0,0.0
2.2004399999999964,2.2004399999999964,0.0,0.0
2.2171099999999964,2.2171099999999964,0.0,0.0
2.2337799999999963,2.2337799999999963,0.0,0.0
2.250449999999996,2.250449999999996,0.0,0.0
2.267119999999996,2.267119999999996,0.0,0.0
2.283789999999996,2.283789999999996,0.0,0.0
2.300459999999996,2.300459999999996,0.0,0.0
2.317129999999996,2.317129999999996,0.0,0.0
2.333799999999996,2.333799999999996,0.0,0.0
2.350469999999996,2.350469999999996,0.0,0.0
2.367139999999996,2.367139999999996,0.0,0.0
2.383809999999996,2.383809999999996,0.0,0.0
2.400479999999996,2.400479999999996,0.0,0.0
2.417149999999996,2.417149999999996,0.0,0.0
2.433819999999996,2.433819999999996,0.0,0.0
2.450489999999996,2.450489999999996,0.0,0.0
2.467159999999996,2.467159999999996,0.0,0.0
2.483829999999996,2.483829999999996,0.0,0.0
2.500499999999996,2.500499999999996,0.0,0.0
2.517169999999996,2.517169999999996,0.0,0.0
2.533839999999996,2.533839999999996,0.0,0.0
2.550509999999996,2.550509999999996,0.0,0.0
2.5671799999999956,2.5671799999999956,0.0,0.0
2.5838499999999955,2.5838499999999955,0.0,0.0
2.6005199999999955,2.6005199999999955,0.0,0.0
2.6171899999999955,2.6171899999999955,0.0,0.0
2.6338599999999954,2.6338599999999954,0.0,0.0
2.6505299999999954,2.6505299999999954,0.0,0.0
2.667199999999996,2.667199999999996,0.0,0.0
2.6838699999999958,2.6838699999999958,0.0,0.0
2.7005399999999953,2.7005399999999953,0.0,0.0
2.7172099999999952,2.7172099999999952,0.0,0.0
2.733879999999995,2.733879999999995,0.0,0.0
2.750549999999995,2.750549999999995,0.0,0.0
2.767219999999995,2.767219999999995,0.0,0.0
2.783889999999995,2.783889999999995,0.0,0.0
2.800559999999995,2.800559999999995,0.0,0.0
2.817229999999995,2.817229999999995,0.0,0.0
2.833899999999995,2.833899999999995,0.0,0.0
2.850569999999995,2.850569999999995,0.0,0.0
2.867239999999995,2.867239999999995,0.0,0.0
2.883909999999995,2.883909999999995,0.0,0.0
2.900579999999995,2.900579999999995,0.0,0.0
2.917249999999995,2.917249999999995,0.0,0.0
2.9339199999999948,2.9339199999999948,0.0,0.0
2.9505899999999947,2.9505899999999947,0.0,0.0
2.9672599999999942,2.9672599999999942,0.0,0.0
2.983929999999994,2.983929999999994,0.0,0.0
3.0005999999999946,3.0005999999999946,0.0,0.0
3.0172699999999946,3.0172699999999946,0.0,0.0
3.0339399999999945,3.0339399999999945,0.0,0.0
3.0506099999999945,3.0506099999999945,0.0,0.0
3.0672799999999945,3.0672799999999945,0.0,0.0
3.0839499999999944,3.0839499999999944,0.0,0.0
3.1006199999999944,3.1006199999999944,0.0,0.0
3.1172899999999943,3.1172899999999943,0.0,0.0
3.1339599999999943,3.1339599999999943,0.0,0.0
3.1506299999999943,3.1506299999999943,0.0,0.0
3.1672999999999942,3.1672999999999942,0.0,0.0
3.183969999999994,3.183969999999994,0.0,0.0
3.200639999999994,3.200639999999994,0.0,0.0
3.217309999999994,3.217309999999994,0.0,0.0
3.233979999999994,3.233979999999994,0.0,0.0
3.250649999999994,3.250649999999994,0.0,0.0
3.267319999999994,3.267319999999994,0.0,0.0
3.2839899999999935,3.2839899999999935,0.0,0.0
3.3006599999999935,3.3006599999999935,0.0,0.0
3.3173299999999935,3.3173299999999935,0.0,0.0
3.3339999999999934,3.3339999999999934,0.0,0.0
3.350669999999994,3.350669999999994,0.0,0.0
3.367339999999994,3.367339999999994,0.0,0.0
3.3840099999999937,3.3840099999999937,0.0,0.0
3.4006799999999937,3.4006799999999937,0.0,0.0
3.4173499999999937,3.4173499999999937,0.0,0.0
3.4340199999999936,3.4340199999999936,0.0,0.0
3.450689999999993,3.450689999999993,0.0,0.0
3.467359999999993,3.467359999999993,0.0,0.0
3.484029999999993,3.484029999999993,0.0,0.0
3.500699999999993,3.500699999999993,0.0,0.0
3.517369999999993,3.517369999999993,0.0,0.0
3.5340399999999934,3.5340399999999934,0.0,0.0
3.5507099999999934,3.5507099999999934,0.0,0.0
3.5673799999999933,3.5673799999999933,0.0,0.0
3.584049999999993,3.584049999999993,0.0,0.0
3.600719999999993,3.600719999999993,0.0,0.0
3.6173899999999928,3.6173899999999928,0.0,0.0
3.6340599999999927,3.6340599999999927,0.0,0.0
3.6507299999999927,3.6507299999999927,0.0,0.0
3.6673999999999927,3.6673999999999927,0.0,0.0
3.6840699999999926,3.6840699999999926,0.0,0.0
3.7007399999999926,3.7007399999999926,0.0,0.0
3.717409999999993,3.717409999999993,0.0,0.0
3.734079999999993,3.734079999999993,0.0,0.0
3.750749999999993,3.750749999999993,0.0,0.0
3.767419999999993,3.767419999999993,0.0,0.0
3.784089999999993,3.784089999999993,0.0,0.0
3.800759999999993,3.800759999999993,0.0,0.0
3.8174299999999928,3.8174299999999928,0.0,0.0
3.8340999999999927,3.8340999999999927,0.0,0.0
3.8507699999999927,3.8507699999999927,0.0,0.0
3.8674399999999927,3.8674399999999927,0.0,0.0
3.8841099999999926,3.8841099999999926,0.0,0.0
3.9007799999999926,3.9007799999999926,0.0,0.0
3.917449999999993,3.917449999999993,0.0,0.0
3.934119999999993,3.934119999999993,0.0,0.0
3.950789999999992,3.950789999999992,0.0,0.0
3.967459999999992,3.967459999999992,0.0,0.0
3.984129999999992,3.984129999999992,0.0,0.0
4.000799999999993,4.000799999999993,0.0,0.0
4.017469999999993,4.017469999999993,0.0,0.0
4.034139999999994,4.034139999999994,0.0,0.0
4.050809999999994,4.050809999999994,0.0,0.0
4.0674799999999935,4.0674799999999935,0.0,0.0
4.084149999999995,4.084149999999995,0.0,0.0
4.100819999999995,4.100819999999995,0.0,0.0
4.117489999999996,4.117489999999996,0.0,0.0
4.134159999999996,4.134159999999996,0.0,0.0
4.1508299999999965,4.1508299999999965,0.0,0.0
4.167499999999997,4.167499999999997,0.0,0.0
4.184169999999996,4.184169999999996,0.0,0.0
4.200839999999998,4.200839999999998,0.0,0.0
4.217509999999998,4.217509999999998,0.0,0.0
4.234179999999999,4.234179999999999,0.0,0.0
4.250849999999999,4.250849999999999,0.0,0.0
4.267519999999999,4.267519999999999,0.0,0.0
4.28419,4.28419,0.0,0.0
4.30086,4.30086,0.0,0.0
4.3175300000000005,4.3175300000000005,0.0,0.0
4.334200000000001,4.334200000000001,0.0,0.0
4.3508700000000005,4.3508700000000005,0.0,0.0
4.367540000000002,4.367540000000002,0.0,0.0
4.384210000000001,4.384210000000001,0.0,0.0
4.400880000000003,4.400880000000003,0.0,0.0
4.417550000000002,4.417550000000002,0.0,0.0
4.434220000000003,4.434220000000003,0.0,0.0
4.450890000000004,4.450890000000004,0.0,0.0
4.467560000000004,4.467560000000004,0.0,0.0
4.484230000000005,4.484230000000005,0.0,0.0
4.500900000000005,4.500900000000005,0.0,0.0
4.5175700000000045,4.5175700000000045,0.0,0.0
4.534240000000006,4.534240000000006,0.0,0.0
4.550910000000006,4.550910000000006,0.0,0.0
4.5675800000000075,4.5675800000000075,0.0,0.0
4.584250000000007,4.584250000000007,0.0,0.0
4.600920000000008,4.600920000000008,0.0,0.0
4.617590000000008,4.617590000000008,0.0,0.0
4.634260000000008,4.634260000000008,0.0,0.0
4.650930000000009,4.650930000000009,0.0,0.0
4.667600000000009,4.667600000000009,0.0,0.0
4.6842700000000095,4.6842700000000095,0.0,0.0
4.70094000000001,4.70094000000001,0.0,0.0
4.717610000000009,4.717610000000009,0.0,0.0
4.734280000000011,4.734280000000011,0.0,0.0
4.750950000000011,4.750950000000011,0.0,0.0
4.767620000000012,4.767620000000012,0.0,0.0
4.784290000000012,4.784290000000012,0.0,0.0
4.800960000000012,4.800960000000012,0.0,0.0
4.817630000000013,4.817630000000013,0.0,0.0
4.834300000000013,4.834300000000013,0.0,0.0
4.8509700000000135,4.8509700000000135,0.0,0.0
4.867640000000014,4.867640000000014,0.0,0.0
4.884310000000014,4.884310000000014,0.0,0.0
4.900980000000015,4.900980000000015,0.0,0.0
4.917650000000015,4.917650000000015,0.0,0.0
4.934320000000016,4.934320000000016,0.0,0.0
4.950990000000016,4.950990000000016,0.0,0.0
4.967660000000016,4.967660000000016,0.0,0.0
4.984330000000017,4.984330000000017,0.0,0.0
5.001000000000017,5.001000000000017,0.0,0.0
5.017670000000018,5.017670000000018,0.0,0.0
5.034340000000018,5.034340000000018,0.0,0.0
5.0510100000000175,5.0510100000000175,0.0,0.0
5.067680000000019,5.067680000000019,0.0,0.0
5.084350000000019,5.084350000000019,0.0,0.0
5.10102000000002,5.10102000000002,0.0,0.0
5.11769000000002,5.11769000000002,0.0,0.0
5.1343600000000205,5.1343600000000205,0.0,0.0
5.151030000000021,5.151030000000021,0.0,0.0
5.16770000000002,5.16770000000002,0.0,0.0
5.184370000000022,5.184370000000022,0.0,0.0
5.201040000000022,5.201040000000022,0.0,0.0
5.2177100000000225,5.2177100000000225,0.0,0.0
5.234380000000023,5.234380000000023,0.0,0.0
5.251050000000023,5.251050000000023,0.0,0.0
5.267720000000024,5.267720000000024,0.0,0.0
5.284390000000024,5.284390000000024,0.0,0.0
5.3010600000000245,5.3010600000000245,0.0,0.0
5.317730000000025,5.317730000000025,0.0,0.0
5.3344000000000245,5.3344000000000245,0.0,0.0
5.351070000000026,5.351070000000026,0.0,0.0
5.367740000000025,5.367740000000025,0.0,0.0
5.384410000000027,5.384410000000027,0.0,0.0
5.401080000000026,5.401080000000026,0.0,0.0
5.417750000000027,5.417750000000027,0.0,0.0
5.434420000000028,5.434420000000028,0.0,0.0
5.451090000000028,5.451090000000028,0.0,0.0
5.467760000000029,5.467760000000029,0.0,0.0
5.484430000000029,5.484430000000029,0.0,0.0
5.5011000000000285,5.5011000000000285,0.0,0.0
5.51777000000003,5.51777000000003,0.0,0.0
5.53444000000003,5.53444000000003,0.0,0.0
5.5511100000000315,5.5511100000000315,0.0,0.0
5.567780000000031,5.567780000000031,0.0,0.0
5.584450000000032,5.584450000000032,0.0,0.0
5.601120000000032,5.601120000000032,0.0,0.0
5.617790000000032,5.617790000000032,0.0,0.0
5.634460000000033,5.634460000000033,0.0,0.0
5.651130000000033,5.651130000000033,0.0,0.0
5.6678000000000335,5.6678000000000335,0.0,0.0
5.684470000000034,5.684470000000034,0.0,0.0
5.701140000000033,5.701140000000033,0.0,0.0
5.717810000000035,5.717810000000035,0.0,0.0
5.734480000000035,5.734480000000035,0.0,0.0
5.751150000000036,5.751150000000036,0.0,0.0
5.767820000000036,5.767820000000036,0.0,0.0
5.784490000000036,5.784490000000036,0.0,0.0
5.801160000000037,5.801160000000037,0.0,0.0
5.817830000000037,5.817830000000037,0.0,0.0
5.8345000000000375,5.8345000000000375,0.0,0.0
5.851170000000038,5.851170000000038,0.0,0.0
5.867840000000038,5.867840000000038,0.0,0.0
5.884510000000039,5.884510000000039,0.0,0.0
5.901180000000039,5.901180000000039,0.0,0.0
5.91785000000004,5.91785000000004,0.0,0.0
5.93452000000004,5.93452000000004,0.0,0.0
5.95119000000004,5.95119000000004,0.0,0.0
5.967860000000041,5.967860000000041,0.0,0.0
5.984530000000041,5.984530000000041,0.0,0.0
6.001200000000042,6.001200000000042,0.0,0.0
6.017870000000042,6.017870000000042,0.0,0.0
6.0345400000000415,6.0345400000000415,0.0,0.0
6.051210000000043,6.051210000000043,0.0,0.0
6.067880000000043,6.067880000000043,0.0,0.0
6.084550000000044,6.084550000000044,0.0,0.0
6.101220000000044,6.101220000000044,0.0,0.0
6.1178900000000445,6.1178900000000445,0.0,0.0
6.134560000000045,6.134560000000045,0.0,0.0
6.151230000000044,6.151230000000044,0.0,0.0
6.167900000000046,6.167900000000046,0.0,0.0
6.184570000000046,6.184570000000046,0.0,0.0
6.2012400000000465,6.2012400000000465,0.0,0.0
6.217910000000047,6.217910000000047,0.0,0.0
6.234580000000047,6.234580000000047,0.0,0.0
6.251250000000048,6.251250000000048,0.0,0.0
6.267920000000048,6.267920000000048,0.0,0.0
6.2845900000000485,6.2845900000000485,0.0,0.0
6.301260000000049,6.301260000000049,0.0,0.0
6.3179300000000485,6.3179300000000485,0.0,0.0
6.33460000000005,6.33460000000005,0.0,0.0
6.351270000000049,6.351270000000049,0.0,0.0
6.367940000000051,6.367940000000051,0.0,0.0
6.38461000000005,6.38461000000005,0.0,0.0
6.401280000000051,6.401280000000051,0.0,0.0
6.417950000000052,6.417950000000052,0.0,0.0
6.434620000000052,6.434620000000052,0.0,0.0
6.451290000000053,6.451290000000053,0.0,0.0
6.467960000000053,6.467960000000053,0.0,0.0
6.4846300000000525,6.4846300000000525,0.0,0.0
6.501300000000054,6.501300000000054,0.0,0.0
6.517970000000054,6.517970000000054,0.0,0.0
6.5346400000000555,6.5346400000000555,0.0,0.0
6.551310000000055,6.551310000000055,0.0,0.0
6.567980000000056,6.567980000000056,0.0,0.0
6.584650000000056,6.584650000000056,0.0,0.0
6.601320000000056,6.601320000000056,0.0,0.0
6.617990000000057,6.617990000000057,0.0,0.0
6.634660000000057,6.634660000000057,0.0,0.0
6.6513300000000575,6.6513300000000575,0.0,0.0
6.668000000000058,6.668000000000058,0.0,0.0
6.684670000000057,6.684670000000057,0.0,0.0
6.701340000000059,6.701340000000059,0.0,0.0
6.718010000000059,6.718010000000059,0.0,0.0
6.73468000000006,6.73468000000006,0.0,0.0
6.75135000000006,6.75135000000006,0.0,0.0
6.76802000000006,6.76802000000006,0.0,0.0
6.784690000000061,6.784690000000061,0.0,0.0
6.801360000000061,6.801360000000061,0.0,0.0
6.8180300000000615,6.8180300000000615,0.0,0.0
6.834700000000062,6.834700000000062,0.0,0.0
6.851370000000062,6.851370000000062,0.0,0.0
6.868040000000063,6.868040000000063,0.0,0.0
6.884710000000063,6.884710000000063,0.0,0.0
6.901380000000064,6.901380000000064,0.0,0.0
6.918050000000064,6.918050000000064,0.0,0.0
6.934720000000064,6.934720000000064,0.0,0.0
6.951390000000065,6.951390000000065,0.0,0.0
6.968060000000065,6.968060000000065,0.0,0.0
6.984730000000066,6.984730000000066,0.0,0.0
7.001400000000066,7.001400000000066,0.0,0.0
7.0180700000000655,7.0180700000000655,0.0,0.0
7.034740000000067,7.034740000000067,0.0,0.0
7.051410000000067,7.051410000000067,0.0,0.0
7.068080000000068,7.068080000000068,0.0,0.0
7.084750000000068,7.084750000000068,0.0,0.0
7.1014200000000685,7.1014200000000685,0.0,0.0
7.118090000000069,7.118090000000069,0.0,0.0
7.134760000000068,7.134760000000068,0.0,0.0
7.15143000000007,7.15143000000007,0.0,0.0
7.16810000000007,7.16810000000007,0.0,0.0
7.1847700000000705,7.1847700000000705,0.0,0.0
7.201440000000071,7.201440000000071,0.0,0.0
7.21811000000007,7.21811000000007,0.0,0.0
7.234780000000071,7.234780000000071,0.0,0.0
7.251450000000072,7.251450000000072,0.0,0.0
7.268120000000072,7.268120000000072,0.0,0.0
7.284790000000074,7.284790000000074,0.0,0.0
7.301460000000073,7.301460000000073,0.0,0.0
7.318130000000074,7.318130000000074,0.0,0.0
7.334800000000073,7.334800000000073,0.0,0.0
7.351470000000074,7.351470000000074,0.0,0.0
7.368140000000075,7.368140000000075,0.0,0.0
7.384810000000075,7.384810000000075,0.0,0.0
7.401480000000075,7.401480000000075,0.0,0.0
7.418150000000077,7.418150000000077,0.0,0.0
7.434820000000077,7.434820000000077,0.0,0.0
7.451490000000079,7.451490000000079,0.0,0.0
7.4681600000000765,7.4681600000000765,0.0,0.0
7.484830000000077,7.484830000000077,0.0,0.0
7.501500000000078,7.501500000000078,0.0,0.0
7.518170000000079,7.518170000000079,0.0,0.0
7.534840000000078,7.534840000000078,0.0,0.0
7.5515100000000785,7.5515100000000785,0.0,0.0
7.56818000000008,7.56818000000008,0.0,0.0
7.58485000000008,7.58485000000008,0.0,0.0
7.60152000000008,7.60152000000008,0.0,0.0
7.618190000000082,7.618190000000082,0.0,0.0
7.6348600000000815,7.6348600000000815,0.0,0.0
7.651530000000083,7.651530000000083,0.0,0.0
7.668200000000081,7.668200000000081,0.0,0.0
7.684870000000082,7.684870000000082,0.0,0.0
7.701540000000083,7.701540000000083,0.0,0.0
7.7182100000000835,7.7182100000000835,0.0,0.0
7.734880000000085,7.734880000000085,0.0,0.0
7.751550000000083,7.751550000000083,0.0,0.0
7.768220000000083,7.768220000000083,0.0,0.0
7.784890000000085,7.784890000000085,0.0,0.0
7.801560000000085,7.801560000000085,0.0,0.0
7.818230000000087,7.818230000000087,0.0,0.0
7.834900000000086,7.834900000000086,0.0,0.0
7.851570000000087,7.851570000000087,0.0,0.0
7.868240000000086,7.868240000000086,0.0,0.0
7.884910000000087,7.884910000000087,0.0,0.0
7.901580000000088,7.901580000000088,0.0,0.0
7.918250000000088,7.918250000000088,0.0,0.0
7.934920000000088,7.934920000000088,0.0,0.0
7.951590000000089,7.951590000000089,0.0,0.0
7.96826000000009,7.96826000000009,0.0,0.0
7.98493000000009,7.98493000000009,0.0,0.0
8.00160000000009,8.00160000000009,0.0,0.0
8.018270000000092,8.018270000000092,0.0,0.0
8.03494000000009,8.03494000000009,0.0,0.0
8.051610000000089,8.051610000000089,0.0,0.0
8.068280000000088,8.068280000000088,0.0,0.0
8.084950000000088,8.084950000000088,0.0,0.0
8.101620000000086,8.101620000000086,0.0,0.0
8.118290000000087,8.118290000000087,0.0,0.0
8.134960000000087,8.134960000000087,0.0,0.0
8.151630000000086,8.151630000000086,0.0,0.0
8.168300000000086,8.168300000000086,0.0,0.0
8.184970000000085,8.184970000000085,0.0,0.0
8.201640000000083,8.201640000000083,0.0,0.0
8.218310000000082,8.218310000000082,0.0,0.0
8.234980000000084,8.234980000000084,0.0,0.0
8.251650000000083,8.251650000000083,0.0,0.0
8.268320000000081,8.268320000000081,0.0,0.0
8.284990000000082,8.284990000000082,0.0,0.0
8.301660000000082,8.301660000000082,0.0,0.0
8.318330000000081,8.318330000000081,0.0,0.0
8.33500000000008,8.33500000000008,0.0,0.0
8.35167000000008,8.35167000000008,0.0,0.0
8.36834000000008,8.36834000000008,0.0,0.0
8.385010000000078,8.385010000000078,0.0,0.0
8.40168000000008,8.40168000000008,0.0,0.0
8.418350000000078,8.418350000000078,0.0,0.0
8.435020000000078,8.435020000000078,0.0,0.0
8.451690000000077,8.451690000000077,0.0,0.0
8.468360000000079,8.468360000000079,0.0,0.0
8.485030000000076,8.485030000000076,0.0,0.0
8.501700000000076,8.501700000000076,0.0,0.0
8.518370000000075,8.518370000000075,0.0,0.0
8.535040000000075,8.535040000000075,0.0,0.0
8.551710000000073,8.551710000000073,0.0,0.0
8.568380000000074,8.568380000000074,0.0,0.0
8.585050000000074,8.585050000000074,0.0,0.0
8.601720000000073,8.601720000000073,0.0,0.0
8.618390000000073,8.618390000000073,0.0,0.0
8.635060000000072,8.635060000000072,0.0,0.0
8.65173000000007,8.65173000000007,0.0,0.0
8.668400000000071,8.668400000000071,0.0,0.0
8.68507000000007,8.68507000000007,0.0,0.0
8.70174000000007,8.70174000000007,0.0,0.0
8.718410000000068,8.718410000000068,0.0,0.0
8.73508000000007,8.73508000000007,0.0,0.0
8.751750000000067,8.751750000000067,0.0,0.0
8.768420000000066,8.768420000000066,0.0,0.0
8.785090000000068,8.785090000000068,0.0,0.0
8.801760000000067,8.801760000000067,0.0,0.0
8.818430000000067,8.818430000000067,0.0,0.0
8.835100000000066,8.835100000000066,0.0,0.0
8.851770000000068,8.851770000000068,0.0,0.0
8.868440000000065,8.868440000000065,0.0,0.0
8.885110000000065,8.885110000000065,0.0,0.0
8.901780000000064,8.901780000000064,0.0,0.0
8.918450000000064,8.918450000000064,0.0,0.0
8.935120000000062,8.935120000000062,0.0,0.0
8.951790000000065,8.951790000000065,0.0,0.0
8.968460000000062,8.968460000000062,0.0,0.0
8.985130000000062,8.985130000000062,0.0,0.0
9.001800000000062,9.001800000000062,0.0,0.0
9.018470000000061,9.018470000000061,0.0,0.0
9.03514000000006,9.03514000000006,0.0,0.0
9.05181000000006,9.05181000000006,0.0,0.0
9.068480000000061,9.068480000000061,0.0,0.0
9.085150000000061,9.085150000000061,0.0,0.0
9.101820000000057,9.101820000000057,0.0,0.0
9.118490000000058,9.118490000000058,0.0,0.0
9.135160000000056,9.135160000000056,0.0,0.0
9.151830000000055,9.151830000000055,0.0,0.0
9.168500000000057,9.168500000000057,0.0,0.0
9.185170000000056,9.185170000000056,0.0,0.0
9.201840000000056,9.201840000000056,0.0,0.0
9.218510000000055,9.218510000000055,0.0,0.0
9.235180000000055,9.235180000000055,0.0,0.0
9.251850000000054,9.251850000000054,0.0,0.0
9.268520000000052,9.268520000000052,0.0,0.0
9.285190000000052,9.285190000000052,0.0,0.0
9.301860000000051,9.301860000000051,0.0,0.0
9.31853000000005,9.31853000000005,0.0,0.0
9.335200000000054,9.335200000000054,0.0,0.0
9.351870000000051,9.351870000000051,0.0,0.0
9.368540000000051,9.368540000000051,0.0,0.0
9.38521000000005,9.38521000000005,0.0,0.0
9.40188000000005,9.40188000000005,0.0,0.0
9.418550000000048,9.418550000000048,0.0,0.0
9.435220000000047,9.435220000000047,0.0,0.0
9.451890000000049,9.451890000000049,0.0,0.0
9.468560000000048,9.468560000000048,0.0,0.0
9.485230000000048,9.485230000000048,0.0,0.0
9.501900000000049,9.501900000000049,0.0,0.0
9.518570000000047,9.518570000000047,0.0,0.0
